# Wavelength, (Rp/Rs)^2, err0.60044	0.014123300000000002	0.0010939
0.602695	0.014870820000000002	0.00119385
0.6068	0.01541719	0.0011537799999999999
0.6109199999999999	0.01484438	0.00109675
0.615052	0.01466367	0.00098773
0.6192	0.014895269999999999	0.0009075700000000001
0.623358	0.01496526	0.0008449700000000001
0.6275310000000001	0.014525	0.00080469
0.631717	0.014569450000000001	0.00077771
0.635915	0.01428014	0.0007323399999999999
0.640127	0.014239770000000002	0.00070029
0.644352	0.014411660000000001	0.0006691300000000001
0.6485890000000001	0.01433879	0.00063462
0.652838	0.014779259999999999	0.0006877700000000001
0.6571	0.01472541	0.00059911
0.661374	0.014470550000000002	0.00048755000000000006
0.665659	0.01445227	0.00043746000000000003
0.6699550000000001	0.0143609	0.00042896000000000004
0.674268	0.014453669999999998	0.00041633
0.678588	0.0145511	0.00041425
0.682921	0.01450363	0.0003992
0.687265	0.014663770000000001	0.00039394
0.69162	0.01450334	0.00039043
0.695986	0.014524110000000002	0.00038184
0.700364	0.01435204	0.00037641
0.70475	0.014511689999999999	0.00038069000000000004
0.70915	0.014489279999999998	0.00037276000000000003
0.713558	0.014690020000000002	0.00038212
0.717978	0.014749420000000003	0.00037287
0.7224079999999999	0.014482810000000002	0.00038131000000000005
0.726847	0.01436744	0.00037705000000000003
0.7312960000000001	0.01463824	0.00036751
0.735757	0.01456323	0.00037353
0.740225	0.01408216	0.00038246
0.744704	0.014380809999999999	0.00038312
0.749193	0.01429336	0.00038765
0.753688	0.014234779999999999	0.00038615000000000003
0.758197	0.01450719	0.00038494
0.762712	0.014624999999999999	0.00039191
0.767236	0.014615659999999999	0.00040338000000000006
0.771769	0.01483603	0.00039874
0.776311	0.014588130000000001	0.00041682000000000004
0.780861	0.014066819999999999	0.00041476
0.785419	0.014087510000000001	0.00043472
0.7899860000000001	0.01428829	0.00043013000000000003
0.7945610000000001	0.014545930000000002	0.00044317
0.799144	0.014264889999999999	0.00045292000000000005
0.803733	0.01417555	0.00044413000000000005
0.80833	0.01432734	0.00048681
0.8129379999999999	0.014660139999999999	0.00049515
0.81755	0.01440597	0.0004954800000000001
0.8221700000000001	0.014275640000000001	0.00049371
0.8267979999999999	0.0145879	0.00050933
0.8314320000000001	0.014249900000000001	0.00052378
0.836072	0.01431114	0.00054378
0.8407199999999999	0.01463963	0.0005601100000000001
